2520,0.39
1062,0.38
1063,0.75
493,0.81
1547,0.08
494,32.34
9503,0.08
495,5.46
4003,0.08
496,0.08
497,1.41
2030,0.39
1064,0.08
498,0.08
499,0.08
499,0.38
1065,3.08
3014,0.8
1548,2.13
2521,0.78
1549,1.36
2031,0.78
1550,5.58
4510,4.1
3509,5.95
722,0.17
723,1.34
2032,0.17
724,0.78
1551,0.17
725,0.17
726,2.06
2522,0.17
727,2.94
3015,2.95
1066,0.17
728,0.78
1552,0.17
729,0.37
1067,0.17
730,10.1
5504,1.34
2033,0.17
731,0.38
1068,0.17
732,0.17
733,0.78
1553,0.17
734,0.37
1069,0.17
735,0.17
736,0.38
1070,0.17
737,5.21
4004,0.78
1554,0.17
738,2.06
2523,11.98
6005,0.38
1071,1.34
2034,0.17
739,0.17
740,0.38
1072,0.18
741,0.17
742,0.77
1555,0.38
1073,0.17
743,4
4511,18.79
7504,0.18
744,2.95
3016,4.01
3510,0.39
1074,0.17
745,8.22
5010,0.17
746,1.35
2035,0.79
1556,0.17
747,0.38
1075,0.17
748,0.18
749,0.37
1076,2.07
2524,0.18
750,0.78
1557,0.18
751,0.38
1077,0.18
752,0.18
753,0.38
1078,1.34
2036,0.18
754,0.19
755,0.78
1558,0.38
1079,0.18
756,0.19
757,0.38
1080,0.19
758,0.18
759,13.92
6505,0.79
1559,0.38
1081,0.19
760,2.94
3017,2.06
2525,1.35
2037,0.19
761,0.38
1082,0.18
762,0.18
763,0.78
1560,0.39
1083,0.19
764,4.04
4512,0.19
765,5.2
4005,0.39
1084,0.19
766,4.01
3511,0.19
767,0.78
1561,0.39
1085,1.35
2038,0.19
768,0.19
769,0.39
1086,0.19
770,21.2
8004,0.19
771,2.06
2526,0.79
1562,0.38
1087,0.19
772,0.19
773,0.38
1088,0.19
774,1.35
2039,0.19
775,2.94
3018,0.79
1563,0.39
1089,0.2
776,0.19
777,0.39
1090,0.2
778,0.19
779,0.38
1091,0.79
1564,0.2
780,0.2
781,1.35
2040,0.2
782,2.07
2527,0.2
783,9.78
5505,16.42
7005,0.78
1092,0.8
1565,0.19
784,0.2
785,4.02
4513,0.4
1093,0.2
786,4
3512,0.19
787,8.11
5011,0.39
1094,0.8
1566,0.19
788,1.35
2041,0.19
789,0.39
1095,0.2
790,2.95
3019,0.2
791,0.4
1096,0.79
1567,5.18
4006,0.2
792,2.06
2528,0.2
793,0.4
1097,0.21
794,0.2
795,1.35
2042,0.4
1098,0.2
796,0.2
797,0.39
1099,0.21
798,23.72
8504,11.66
6006,0.21
799,0.4
1100,0.21
800,0.21
6007,0.2
801,0.39
1101,1.35
2043,0.2
802,2.08
2529,0.21
803,0.4
1102,0.21
804,2.96
3020,0.21
805,4.03
4514,0.4
1103,3.98
3513,0.21
806,0.21
807,0.39
1104,0.2
808,1.35
2044,0.21
809,0.4
1105,0.21
810,0.4
1106,0.21
811,0.22
812,2.07
2530,0.4
1107,0.21
813,0.21
814,1.35
2045,0.4
1108,0.21
815,4.88
1568,0.22
816,5.2
4007,0.4
1109,0.21
817,0.22
818,0.4
1110,2.95
3021,0.8
1569,0.22
819,0.21
820,0.41
1111,1.36
2046,0.21
821,2.07
2531,0.22
822,0.41
1112,0.79
1570,0.22
823,4.04
4515,0.22
824,0.41
1113,4
3514,0.22
825,0.4
1114,0.22
826,13.67
6506,8.11
5012,0.8
1571,26.36
9004,1.37
2047,0.23
827,0.24
1115,0.22
828,0.41
1116,0.22
829,9.79
5506,0.8
5013,0.8
1572,0.21
830,0.41
1117,0.22
831,0.22
1573,0.22
5014,2.06
2532,2.95
3022,0.41
1118,1.35
2048,18.17
7505,0.73
832,0.41
1119,0.79
1574,0.22
833,0.41
1120,0.22
834,0.23
835,0.41
1121,0.8
1575,0.23
836,1.37
2049,0.22
837,0.41
1122,5.2
4008,2.07
2533,0.22
838,0.22
838,0.23
2534,0.81
1576,0.42
1123,4.04
4516,4
3515,0.41
1124,1.37
1124,2.96
3023,0.8
1577,0.42
1125,0.41
1126,0.81
2051,0.8
2051,0.81
3024,0.41
1127,2.07
840,2.08
2535,0.41
3025,0.42
1579,0.41
1128,0.23
841,0.23
842,11.64
6008,0.41
1129,29.21
9504,0.23
843,0.8
1580,0.23
844,0.41
6009,0.42
1130,0.23
845,15.84
7006,0.41
6010,0.42
1131,0.23
846,0.23
7007,0.24
1132,0.23
847,0.23
6011,0.79
1581,0.23
7008,4.04
4517,3.98
3516,2.08
2536,2.88
2052,0.81
1582,0.81
6012,0.82
1133,5.2
4009,0.41
4009,0.41
6013,0.42
1134,2.98
3026,0.42
1584,0.42
6014,0.42
1135,20.7
8005,8.13
5015,0.41
1585,0.41
6015,0.42
1136,2.08
2537,0.42
1586,0.42
6016,0.42
1137,0.42
1137,0.42
1587,0.42
1138,9.75
5507,0.41
1588,0.42
6018,0.42
1139,0.42
6019,0.42
1140,2.96
3027,0.81
1589,4.04
4518,4
3517,0.41
6020,0.42
1141,2.08
2538,0.43
1142,0.82
1590,0.42
1143,0.42
1144,0.82
1591,0.42
1145,5.2
4010,13.68
6507,0.42
1146,2.09
2539,0.83
1592,2.46
4519,0.43
1147,2.97
3028,0.42
1148,0.78
1593,0.42
1149,0.5
1594,0.42
1150,4.02
3518,0.5
1595,0.43
1151,2.08
2540,0.49
1596,0.43
1152,0.43
1153,0.5
1597,0.43
1154,23.29
8505,0.51
1598,8.17
5016,2.97
3029,0.43
1155,10.66
848,0.5
1599,0.23
849,2.1
2541,0.43
1156,0.83
8506,10.23
2053,0.23
850,0.51
1600,0.24
851,0.43
1157,5.21
4011,0.23
852,0.51
1601,0.43
1158,0.24
853,0.24
854,0.5
1602,0.44
1159,0.24
855,1.37
2054,4.03
3519,0.23
856,18.18
7506,0.44
1160,0.51
1603,0.23
857,2.09
2542,0.23
858,0.43
1161,9.83
5508,6.24
4520,0.51
1604,0.22
859,2.98
3030,0.23
860,0.43
1162,0.51
1605,0.24
861,1.36
2055,0.24
862,0.44
1163,0.83
1163,0.83
4521,0.21
863,0.52
1606,0.44
1164,0.25
864,0.24
864,0.24
4522,0.21
865,0.51
1607,0.44
1165,0.24
866,2.1
2543,0.24
867,1.37
2056,0.51
1608,0.44
1166,0.24
868,0.24
869,0.44
1167,0.51
1609,0.24
870,0.24
871,15.9
7009,0.43
1168,2.97
3031,0.52
1610,11.86
6021,4
3520,1.38
2057,0.46
1169,0.44
7010,0.44
872,5.22
4012,0.55
1611,0.25
1611,0.24
7011,0.44
1170,2.09
2544,0.44
1171,0.84
1612,1.37
2058,0.44
1172,8.16
5017,0.45
1173,0.84
1613,0.45
1174,26.25
9005,2.98
3032,2.1
2545,1.38
2059,0.45
1175,0.85
1614,0.45
1614,0.45
2060,13.72
6508,0.85
1615,18.41
8006,3.99
3521,0.85
1616,6.57
5511,1.38
1177,1.38
2061,6.64
4523,2.11
2546,0.45
1178,0.85
1617,5.27
4013,0.44
1179,2.98
3033,0.46
1180,1.37
2062,0.85
1618,0.45
1181,0.45
1182,2.1
2547,0.85
1619,0.45
1183,1.38
2063,0.46
1184,0.85
1620,4.04
3522,0.45
1185,2.98
3034,0.45
1186,0.85
1621,1.38
2064,2.1
2548,0.47
1187,0.85
1622,0.46
1188,8.17
5018,0.45
1189,1.39
2065,0.85
1623,0.46
1190,5.27
4014,0.46
1191,2.1
2549,0.85
1624,6.63
4524,11.75
6022,0.46
1192,1.38
2066,2.98
3035,29.25
9505,4.02
3523,0.45
6023,0.47
1193,0.85
1625,0.46
6024,0.46
1194,1.39
2067,0.85
1626,0.46
1195,0.46
6025,2.1
2550,0.86
1627,18.18
7507,1.39
2068,9.81
5512,2.99
3036,0.86
1628,2.11
2551,0.86
1629,1.39
2069,4.02
3524,5.26
4015,15.59
874,0.24
875,15.92
7012,0.86
1630,12.68
8007,0.24
876,0.24
877,0.25
878,1.39
2070,13.7
6509,0.86
1631,0.25
879,2.11
2552,2.99
3037,0.25
880,23.41
8507,0.25
881,6.6
4525,8.14
5019,0.25
882,0.86
1632,0.25
883,1.38
2071,0.25
884,0.25
885,0.86
1633,0.25
886,0.25
887,2.11
2553,0.25
888,0.26
889,0.86
1634,1.39
2072,4.02
3525,2.99
3038,5.28
4016,1.37
890,1.39
1635,1.39
2073,0.26
891,2.12
2554,0.25
892,0.25
893,0.25
894,0.25
895,1.38
1636,1.39
2074,0.25
896,0.25
897,0.26
898,2.99
3039,0.87
1637,0.26
899,2.11
2555,10.84
1196,0.26
900,4.03
3526,1.4
2075,0.26
901,9.83
5513,0.46
1197,0.25
902,0.88
1638,6.64
4526,0.26
903,11.75
6026,0.46
1198,0.26
904,0.26
905,0.46
1199,0.88
1639,0.27
906,1.4
2076,0.47
1200,0.26
907,2.11
2556,0.26
908,0.47
1201,8.16
5020,0.27
909,0.89
1640,0.91
2077,5.22
4017,0.27
910,3
3040,0.46
1202,0.27
911,0.27
912,0.46
1203,0.88
1641,0.85
2078,0.27
913,0.46
1204,0.27
914,0.28
915,4.03
3527,0.88
1642,2.12
2557,0.47
1205,0.85
2079,0.27
916,0.16
2080,0.28
917,0.47
1206,0.27
918,26.27
9006,0.88
1643,0.27
919,0.47
1207,0.86
2081,0.28
920,0.47
1208,0.27
921,2.99
3041,0.28
922,0.88
1644,0.47
1209,0.86
2082,0.27
923,2.12
2558,0.28
924,0.47
1210,0.28
925,0.88
1645,0.86
2083,0.28
926,0.48
1211,13.7
6510,6.63
4527,0.28
927,14.92
8008,0.48
1212,0.28
928,0.88
1646,5.22
4018,0.28
929,0.87
2084,0.48
1213,0.28
930,4.03
3528,2.12
2559,0.28
931,15.92
7013,0.48
1214,18.21
7508,0.88
1647,2.99
3042,0.28
932,0.87
2085,0.47
1215,0.28
933,0.28
934,0.47
1216,0.89
1648,0.29
935,0.87
2086,0.29
936,0.47
1217,0.28
937,9.85
5514,0.88
1649,0.48
1218,0.28
938,0.86
2087,8.16
5021,2.13
2560,0.27
939,0.48
1219,0.28
940,0.88
1650,0.29
941,0.48
1220,0.28
942,3.01
3043,0.3
943,0.49
1221,0.89
1651,0.29
944,4.05
3529,0.49
1222,0.28
945,11.76
6027,2.14
2561,0.28
946,0.48
1223,0.88
1652,0.29
947,5.24
4019,0.29
948,0.49
1224,0.29
949,0.49
1225,0.88
1653,0.3
950,6.65
4528,0.3
951,0.49
1226,0.3
952,3.01
3044,0.88
1654,0.49
1227,0.3
953,2.13
2562,0.29
954,0.49
1228,4.81
2088,0.54
1655,0.3
955,0.3
956,0.49
1229,0.54
1656,0.3
957,0.49
1230,4.03
3530,0.3
958,1.12
2089,0.3
959,0.81
1657,0.49
1231,0.3
960,2.13
2563,29.31
9506,0.3
961,0.49
1232,0.94
2090,23.46
8508,0.74
1658,0.29
962,3.02
3045,0.49
1233,0.26
963,0.54
1659,0.3
964,0.5
1234,5.24
4020,0.3
965,0.61
1660,0.29
966,8.17
5022,0.5
1235,0.3
967,2.13
2564,0.49
1236,0.31
968,9.14
5515,0.89
1661,0.3
969,0.49
1237,0.3
970,0.3
971,0.5
1238,4.04
3531,0.89
1662,0.31
972,6.64
4529,3
3046,0.5
1239,0.3
973,13.73
6511,0.3
974,2.13
2565,0.5
1240,0.9
1663,0.31
975,0.31
976,0.5
1241,0.31
977,0.89
1664,0.5
1242,0.31
978,0.31
979,0.49
1243,0.31
980,0.89
1665,0.49
1244,0.31
981,2.13
2566,5.24
4021,0.32
982,3.01
3047,0.5
1245,0.31
983,0.9
1666,0.33
984,0.51
1246,4.05
3532,15.95
7014,11.77
6028,0.32
985,0.66
1667,0.5
1247,0.32
986,0.55
1668,0.32
987,0.5
1248,2.13
2567,0.32
988,0.51
1249,0.32
989,0.75
1669,0.32
990,0.51
1250,0.31
991,3.01
3048,18.25
7509,0.5
1251,0.31
992,0.9
1670,8.17
5023,0.32
993,6.66
4530,0.52
7510,0.52
1252,0.33
994,2.13
2568,0.91
1671,0.32
995,0.5
1253,0.51
7511,0.32
996,10.84
2091,20.8
8009,0.51
1254,0.33
997,4.05
3533,0.91
1672,0.32
998,5.25
4022,0.5
1255,0.32
999,0.87
2092,9.87
5516,0.51
1256,0.32
1256,0.85
1673,3.01
3049,2.13
2569,0.49
1257,0.53
1674,0.97
2093,0.49
1258,0.52
1675,0.49
1259,0.52
1676,26.22
9007,0.49
1260,1.3
2094,2.03
2570,0.49
1261,0.74
1677,3.6
3534,0.82
2095,0.49
1262,2.87
3050,0.86
1678,0.49
1263,0.83
2096,12.29
6512,0.49
1264,0.86
1679,6.42
4531,0.49
1265,5
4023,2.03
2571,0.82
2097,0.49
1266,2.34
3535,0.87
1680,0.82
2098,7.89
5024,0.49
1267,1.35
2572,0.5
1268,0.87
1681,2.86
3051,0.82
2099,0.49
1269,11.42
6029,0.86
1682,0.49
1270,0.82
2100,2.34
3536,0.49
1271,0.87
1683,0.83
2101,2.03
2573,0.5
1272,0.5
1273,0.88
1684,0.83
2102,0.5
1274,2.86
3052,9.36
5517,0.87
1685,0.5
1275,4.97
4024,0.83
2103,2.34
3537,2.04
2574,0.5
1276,0.83
2104,0.87
1686,0.51
1277,15.38
7015,6.31
4532,22.85
8509,0.83
2105,0.87
1687,2.86
3053,2.04
2575,0.83
2106,0.87
1688,2.35
3538,0.83
2107,0.88
1689,7.75
5025,1.36
2576,0.83
2108,0.88
1690,4.98
4025,2.34
3539,0.83
2109,0.88
1691,2.87
3054,0.83
2110,2.04
2577,0.88
1692,17.37
7512,28.42
9507,0.83
2111,0.88
1693,13
6513,2.35
3540,6.3
4533,0.84
2112,0.88
1694,2.04
2578,2.86
3055,11.15
6030,0.83
2113,0.88
1695,9.34
5518,0.83
2114,19.77
8010,0.88
1696,2.36
3541,4.98
4026,2.04
2579,0.84
2115,0.88
1697,0.84
2116,2.87
3056,0.89
1698,7.75
5026,0.85
2117,2.05
2580,2.37
3542,0.92
1699,0.86
2118,0.89
1700,0.84
2119,6.33
4534,2.88
3057,2.05
2581,0.89
1701,0.86
2120,2.41
3543,4.99
4027,0.89
1702,0.84
2121,0.89
1703,0.84
2122,14.95
1278,2.05
2582,15.11
7016,0.5
1279,2.86
3058,0.88
1704,2.35
3544,0.85
2123,0.5
1280,24.96
9008,0.51
1281,0.89
1705,0.84
2124,0.5
1282,2.05
2583,9.36
5519,0.84
2125,0.5
1283,0.89
1706,2.35
3545,7.77
5027,11.16
6031,0.84
2126,0.9
1284,0.9
1707,2.86
3059,4.98
4028,0.51
1285,6.3
4535,0.84
2127,2.05
2584,13.03
6514,0.89
1708,0.51
1286,0.51
1287,0.85
2128,0.9
1709,2.36
3546,0.51
1288,0.85
2129,0.51
1289,0.9
1710,2.06
2585,2.88
3060,0.51
1290,0.85
2130,0.51
1291,0.9
1711,0.52
1292,22.23
8510,0.84
2131,17.31
7513,2.37
3547,0.91
1712,0.51
1293,2.06
2586,0.86
2132,0.51
1294,0.9
1713,5
4029,1.4
8511,0.51
1295,0.85
2133,2.87
3061,0.52
1296,0.91
1714,0.52
1297,0.85
2134,2.37
3548,6.32
4536,2.05
2587,0.5
1298,0.89
1715,7.74
5028,0.86
2135,0.52
1299,0.92
1716,0.52
1300,9.39
5520,0.86
2136,2.88
3062,0.52
1301,0.9
1717,2.06
2588,2.06
4537,2.36
3549,0.86
2137,0.52
3063,0.52
1302,19.71
8011,0.52
3064,0.52
1303,0.9
1718,0.86
2138,4.99
4030,0.52
3065,0.52
1304,0.91
1719,0.52
3066,0.52
1305,11.15
6032,0.85
2139,2.06
2589,2.36
3550,0.86
1720,15.11
7017,0.86
2140,0.91
1721,0.86
2141,2.06
2590,0.91
1722,0.86
2142,2.37
3551,13.04
6515,0.91
1723,0.86
2143,27.76
9508,7.76
5029,2.06
2591,0.86
2144,0.91
1724,6.32
4538,4.98
4031,0.86
2145,2.37
3552,0.91
1725,0.85
2146,0.92
1726,2.06
2592,9.35
5521,0.86
2147,0.91
1727,2.37
3553,0.86
2148,0.92
1728,2.07
2593,0.86
2149,0.91
1729,4.98
4032,0.92
2150,0.75
1730,2.36
3554,0.56
1731,10.35
1306,2.05
2594,17.23
7514,10.47
3067,6.32
4539,0.56
1732,0.53
1307,1.42
2151,11.16
6033,0.56
1733,0.52
1308,24.94
9009,0.57
1734,0.52
1309,7.77
5030,2.39
3555,1.42
2152,0.53
1310,0.56
1735,2.08
2595,0.53
1311,0.56
1736,2.93
3068,0.53
1312,0.56
1737,1.43
2153,0.53
1313,0.56
1738,5
4033,0.53
1314,2.07
2596,2.38
3556,0.56
1739,0.53
1315,1.43
2154,0.56
1740,0.57
3557,0.53
1316,13.02
6516,15.09
7018,9.35
5522,0.53
1317,2.89
3069,2.06
2597,1.42
2155,0.53
1318,22.22
8512,6.33
4540,0.53
1319,2.37
1741,2.39
