ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
l1cache_17, stateEvent_FlushLineInv_S, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, stateEvent_FlushLineInv_M, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, stateEvent_FlushLineInv_IS, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, stateEvent_FlushLineInv_IM, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, stateEvent_FlushLineInv_SM, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, stateEvent_FlushLineInv_IB, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, stateEvent_FlushLineInv_SB, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, stateEvent_FlushLineResp_I, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, stateEvent_FlushLineResp_IB, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, stateEvent_FlushLineResp_SB, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, eventSent_GetS, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, eventSent_GetX, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, eventSent_GetSX, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, eventSent_PutM, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, eventSent_NACK, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, eventSent_FlushLine, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, eventSent_FlushLineInv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, eventSent_FetchResp, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, eventSent_FetchXResp, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, eventSent_AckInv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, eventSent_GetSResp, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, eventSent_GetXResp, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, eventSent_FlushLineResp, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, eventSent_Put, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, eventSent_Get, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, eventSent_AckMove, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, eventSent_CustomReq, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, eventSent_CustomResp, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, eventSent_CustomAck, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, EventStalledForLockedCacheline, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, evict_S, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, evict_SM, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, latency_GetS_hit, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, latency_GetS_miss, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, latency_GetX_hit, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, latency_GetX_miss, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, latency_GetX_upgrade, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, latency_GetSX_hit, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, latency_GetSX_miss, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, latency_GetSX_upgrade, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, latency_FlushLine, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, latency_FlushLine_fail, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, latency_FlushLineInv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, latency_FlushLineInv_fail, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, stateEvent_AckPut_I, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, eventSent_PutS, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, eventSent_PutE, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, stateEvent_GetS_E, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, stateEvent_GetX_E, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, stateEvent_GetSX_E, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, stateEvent_FlushLine_E, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, stateEvent_FlushLineInv_E, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, stateEvent_FetchInv_E, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l1cache_17, stateEvent_FetchInvX_E, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, packet_latency, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, send_bit_count, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, output_port_stalls, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, idle_time, , Accumulator, 147541000, 0, 147541000, 21768346681000000, 1, 147541000, 147541000
l2cache_17, TotalEventsReceived, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, TotalEventsReplayed, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, TotalNoncacheableEventsReceived, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, CacheHits, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, GetSHit_Arrival, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, GetXHit_Arrival, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, GetSXHit_Arrival, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, GetSHit_Blocked, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, GetXHit_Blocked, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, GetSXHit_Blocked, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, CacheMisses, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, GetSMiss_Arrival, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, GetXMiss_Arrival, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, GetSXMiss_Arrival, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, GetSMiss_Blocked, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, GetXMiss_Blocked, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, GetSXMiss_Blocked, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, GetS_recv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, GetX_recv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, GetSX_recv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, GetSResp_recv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, GetXResp_recv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, PutS_recv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, PutM_recv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, PutE_recv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, Fetch_recv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, FetchInv_recv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, FetchInvX_recv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, ForceInv_recv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, Inv_recv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, NACK_recv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, AckInv_recv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, AckPut_recv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, FetchResp_recv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, FetchXResp_recv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, CustomReq_recv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, CustomResp_recv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, CustomAck_recv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, FlushLine_recv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, FlushLineInv_recv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, FlushLineResp_recv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, MSHR_occupancy, , Accumulator, 147541000, 0, 0, 0, 295082, 0, 0
l2cache_17, Bank_conflicts, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, evict_I, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, evict_E, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, evict_M, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, evict_IS, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, evict_IM, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, evict_IB, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, evict_SB, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, evict_S, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, evict_SM, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, evict_SInv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, evict_MInv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, evict_SMInv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, evict_MInvX, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, evict_SI, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_GetS_I, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_GetS_S, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_GetS_M, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_GetX_I, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_GetX_S, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_GetX_M, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_GetSX_I, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_GetSX_S, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_GetSX_M, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_GetSResp_IS, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_GetXResp_IS, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_GetXResp_IM, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_GetXResp_SM, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_GetXResp_SMInv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_PutS_I, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_PutS_S, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_PutS_M, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_PutS_MInv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_PutS_SInv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_PutS_SMInv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_PutS_MI, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_PutS_SI, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_PutS_IB, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_PutS_SB, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_PutS_SBInv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_PutM_I, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_PutM_M, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_PutM_MInv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_PutM_MInvX, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_PutM_MI, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_Inv_I, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_Inv_S, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_Inv_IS, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_Inv_IM, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_Inv_SM, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_Inv_SInv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_Inv_SMInv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_Inv_SI, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_Inv_SB, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_Inv_IB, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FetchInvX_I, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FetchInvX_M, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FetchInvX_IS, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FetchInvX_IM, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FetchInvX_MInv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FetchInvX_MInvX, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FetchInvX_MI, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FetchInvX_IB, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FetchInvX_SB, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_Fetch_I, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_Fetch_S, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_Fetch_IS, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_Fetch_IM, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_Fetch_SM, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_Fetch_SInv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_Fetch_SI, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_Fetch_IB, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_Fetch_SB, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FetchInv_I, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FetchInv_S, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FetchInv_M, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FetchInv_IS, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FetchInv_IM, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FetchInv_SM, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FetchInv_MInv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FetchInv_MInvX, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FetchInv_SInv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FetchInv_MI, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FetchInv_IB, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FetchInv_SB, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FetchResp_I, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FetchResp_MInv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FetchResp_MInvX, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FetchResp_MI, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FetchXResp_I, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FetchXResp_MInv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FetchXResp_MInvX, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FetchXResp_MI, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_AckInv_I, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_AckInv_MInv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_AckInv_MInvX, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_AckInv_SInv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_AckInv_SMInv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_AckInv_MI, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_AckInv_SI, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_AckInv_SBInv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FlushLine_I, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FlushLine_S, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FlushLine_M, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FlushLine_IS, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FlushLine_IM, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FlushLine_SM, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FlushLine_MInv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FlushLine_MInvX, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FlushLine_SInv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FlushLine_SMInv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FlushLine_MI, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FlushLine_SI, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FlushLine_IB, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FlushLine_SB, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FlushLineInv_I, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FlushLineInv_S, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FlushLineInv_M, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FlushLineInv_IS, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FlushLineInv_IM, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FlushLineInv_SM, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FlushLineInv_MInv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FlushLineInv_MInvX, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FlushLineInv_SInv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FlushLineInv_SMInv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FlushLineInv_MI, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FlushLineInv_SI, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FlushLineInv_IB, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FlushLineInv_SB, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FlushLineResp_I, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FlushLineResp_IB, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_FlushLineResp_SB, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, eventSent_GetS, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, eventSent_GetX, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, eventSent_GetSX, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, eventSent_PutS, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, eventSent_PutM, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, eventSent_FlushLine, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, eventSent_FlushLineInv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, eventSent_FetchResp, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, eventSent_FetchXResp, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, eventSent_AckInv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, eventSent_NACK, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, eventSent_GetSResp, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, eventSent_GetXResp, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, eventSent_FlushLineResp, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, eventSent_Fetch, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, eventSent_FetchInv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, eventSent_ForceInv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, eventSent_FetchInvX, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, eventSent_Inv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, eventSent_Put, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, eventSent_Get, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, eventSent_AckMove, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, eventSent_CustomReq, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, eventSent_CustomResp, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, eventSent_CustomAck, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, latency_GetS_hit, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, latency_GetS_miss, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, latency_GetS_inv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, latency_GetX_hit, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, latency_GetX_miss, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, latency_GetX_inv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, latency_GetX_upgrade, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, latency_GetSX_hit, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, latency_GetSX_miss, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, latency_GetSX_inv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, latency_GetSX_upgrade, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, latency_FlushLine, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, latency_FlushLineInv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_AckPut_I, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, evict_EInv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, evict_EInvX, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_GetS_E, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_GetX_E, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_GetSX_E, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_PutS_E, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_PutS_EInv, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_PutS_EI, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_PutE_I, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_PutE_E, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
l2cache_17, stateEvent_PutE_M, , Accumulator, 147541000, 0, 0, 0, 0, 0, 0
